left,right,patch_corr
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Kawung/006.jpg,0.1697
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Kawung/009.jpg,0.1601
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,0.1737
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0012.jpg,0.1457
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0016.jpg,0.1694
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,0.1733
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,0.2374
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,0.1579
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/002.jpg,0.1738
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0.1623
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,0.2268
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0025.jpg,0.1502
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0028.jpg,0.1949
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0029.jpg,0.1521
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/003.jpg,0.2118
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,0.2079
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,0.1344
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,0.149
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,0.2216
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,0.1833
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0039.jpg,0.0994
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/004.jpg,0.1364
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0.1801
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/005.jpg,0.2385
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/006.jpg,0.218
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/007.jpg,0.1679
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/008.jpg,0.2005
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/Yogyakarta_Parang/009.jpg,0.145
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,0.1004
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,0.1349
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,0.1201
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,0.1288
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,0.1238
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik semarangan/semarangan1.jpg,0.1283
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik semarangan/semarangan2.jpg,0.2094
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik semarangan/semarangan3.jpg,0.1113
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik semarangan/semarangan4.jpg,0.1429
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik semarangan/semarangan5.jpg,0.1089
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik solo/solo1.png,0.1401
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik solo/solo2.jpg,0.1832
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik solo/solo4.jpg,0.1243
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/batik/batik solo/solo5.jpg,0.1059
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,0.1282
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,0.1093
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (2).png,0.1346
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (3).png,0.0947
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,0.131
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,0.116
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (6).png,0.1591
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,0.1171
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,0.1272
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (9).png,0.1001
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,0.1445
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,0.151
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,0.1151
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/garis/garis1 (1).jpg,0.0677
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/garis/garis1 (2).jpg,0.1137
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/garis/garis1 (3).jpg,0.1034
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/garis/garis1 (4).jpg,0.0233
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/garis/garis1 (5).jpg,0.384
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (1).png,0.0852
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (10).png,0.123
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (2).png,0.2689
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (3).png,0.1083
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (4).png,0.1447
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (5).png,0.0718
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (6).png,0.1474
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (7).png,0.104
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (8).png,0.1098
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/geometris/geometris (9).png,0.1407
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/kotak/kotak2.jpg,0.0887
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/kotak/kotak3.png,0.0803
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/kotak/kotak4.jpg,0.0918
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/kotak/kotak5.jpg,0.1007
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (1).png,0.1076
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (10).png,0.1419
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (2).png,0.1273
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (3).png,0.1194
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (4).png,0.1125
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (5).png,0.1098
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (6).png,0.1593
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (7).png,0.114
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (8).png,0.122
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/modern/modern (9).png,0.1193
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polkadot/polkadot4.jpg,0.1548
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polkadot/polkadot5.jpg,0.1772
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (1).png,0.0832
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (10).png,0.0917
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (2).png,0.0904
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (3).png,0.0976
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (4).png,0.0931
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (5).png,0.0902
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (6).png,0.0923
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (7).png,0.0974
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (8).png,0.0946
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/polos/polos (9).png,0.0894
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (1).png,0.1479
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (10).png,0.1158
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (2).png,0.11
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (3).png,0.1692
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (4).png,0.1443
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (5).png,0.1126
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (6).png,0.1973
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (7).png,0.0939
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (8).png,0.1268
dataset_batik/batik/Solo_Parang/0029.jpg,dataset_batik/non_batik/tenun/tenun (9).png,0.1416
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_betawi (1).jpg,0.1807
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_betawi (2).jpg,0.1229
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_betawi (3).jpg,0.0994
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_betawi (4).jpg,0.1695
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_betawi (5).jpg,0.1352
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kalimantan_dayak (1).jpg,0.1269
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kalimantan_dayak (2).jpg,0.1369
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kalimantan_dayak (3).jpg,0.1385
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kalimantan_dayak (4).jpg,0.123
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kalimantan_dayak (5).jpg,0.1245
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kawung (2).jpg,0.2166
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kawung (4).jpg,0.1906
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kawung (5).jpg,0.1336
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kawung.jpg,0.1354
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_kawung.png,0.1187
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_megamendung (1).jpg,0.1388
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_megamendung (1).webp,0.1414
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_megamendung (2).jpg,0.1294
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_megamendung (4).jpg,0.0947
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_megamendung (5).jpg,0.1364
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_parang (2).jpg,0.1203
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_parang (3).jpg,0.127
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_parang (4).jpg,0.1504
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_parang (5).jpg,0.262
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_parang.jpg,0.2492
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_sogan (1).jpg,0.1168
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_sogan (2).jpg,0.1288
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_sogan (3).jpg,0.1474
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_sogan (4).jpg,0.1199
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/batik/batik_sogan (5).jpg,0.1261
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/flanel_kotak (1).jpg,0.1713
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/flanel_kotak (2).jpg,0.117
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/flanel_kotak (3).jpg,0.1397
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_bunga (1).jpg,0.123
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_bunga (2).jpg,0.1065
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_bunga (3).jpg,0.1212
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_bunga (4).jpg,0.1419
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_fabric (1).jpg,0.0322
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_fabric (2).jpg,0.0607
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_fabric (3).jpg,0.0737
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_kotak (1).jpg,0.18
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_kotak (1).png,0.1788
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_kotak (2).jpg,0.1317
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_kotak (3).jpg,0.1704
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_salur (1).jpg,0.0884
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_salur (2).jpg,0.044
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_salur (3).jpg,0.0324
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_salur (4).jpg,0.191
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).jpg,0.1215
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).webp,0.1229
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_tenun_ikat (2).jpg,0.1648
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/kain_tenun_ikat (3).jpg,0.1115
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polkadot1.jpg,0.1346
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polkadot2.jpg,0.0798
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polkadot3.jpg,0.0886
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polos1.jpg,0.0747
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polos2.jpg,0.0922
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polos3.webp,0.169
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polos4.webp,0.1284
dataset_batik/batik/Solo_Parang/0029.jpg,uji_eksternal/non_batik/polos5.jpg,0.1397
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0031.jpg,0.2605
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0032.jpg,0.2448
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0033.jpg,0.2217
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0034.jpg,0.2545
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0036.jpg,0.2576
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0037.jpg,0.2797
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0038.jpg,0.3763
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0039.jpg,0.1688
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/004.jpg,0.2988
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/0040.jpg,0.2447
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/007.jpg,0.3483
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Solo_Parang/009.jpg,0.2696
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,0.23
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0017.jpg,0.1794
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0018.jpg,0.146
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0028.jpg,0.1293
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0030.jpg,0.1314
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,0.4124
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/0036.jpg,0.2312
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SulawesiSelatan_Lontara/006.jpg,0.1241
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0.1165
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0011.jpg,0.1759
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0012.jpg,0.1962
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0013.jpg,0.2882
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0014.jpg,0.1371
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0015.jpg,0.129
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0017.jpg,0.3135
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,0.2007
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0019.jpg,0.1574
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/002.jpg,0.1597
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0020.jpg,0.1308
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,0.2358
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,0.22
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,0.1409
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0024.jpg,0.2011
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0025.jpg,0.2338
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0027.jpg,0.1526
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,0.1499
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0033.jpg,0.1939
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,0.1262
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0037.jpg,0.1934
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0038.jpg,0.1757
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/005.jpg,0.1489
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,0.1674
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/008.jpg,0.145
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,0.2594
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0010.jpg,0.1746
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0014.jpg,0.227
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,0.1282
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,0.1153
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0018.jpg,0.2232
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,0.1815
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,0.2267
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,0.1212
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0021.jpg,0.1525
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,0.0878
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0024.jpg,0.1939
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,0.1051
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0026.jpg,0.0943
dataset_batik/batik/Solo_Parang/0030.jpg,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,0.0802
